idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
2.000000000000000000e+00,7.266666666666667107e-02,9.678572509536078564e-04,1.028952811232262298e-04,4.793377813994950144e-03,1.314182094600324213e-03
2.000000000000000000e+00,8.399999999999999134e-02,9.679217351863299507e-04,1.028957571638493832e-04,4.793408618244903927e-03,1.314191352703236986e-03
2.000000000000000000e+00,9.533333333333332549e-02,9.679959495326564186e-04,1.028964659819198786e-04,4.793447768604299289e-03,1.314203051074449040e-03
2.000000000000000000e+00,1.066666666666666596e-01,9.680774994781720603e-04,1.028974059203884895e-04,4.793494422513418056e-03,1.314216866387637626e-03
2.000000000000000000e+00,1.179999999999999938e-01,9.681661277387636991e-04,1.028985802091816605e-04,4.793548546720821299e-03,1.314232736832625760e-03
2.000000000000000000e+00,1.293333333333333279e-01,9.682626261326045388e-04,1.029000039070154657e-04,4.793610727838650692e-03,1.314250797268290112e-03
2.000000000000000000e+00,1.406666666666666621e-01,9.683682971285818798e-04,1.029017031940274445e-04,4.793681982647539017e-03,1.314271317768486323e-03
2.000000000000000000e+00,1.519999999999999962e-01,9.684846484482962856e-04,1.029037123446014377e-04,4.793763590739992010e-03,1.314294651103245027e-03
2.000000000000000000e+00,1.633333333333333304e-01,9.686132195198826362e-04,1.029060704927990916e-04,4.793856965295004505e-03,1.314321192440860578e-03
2.000000000000000000e+00,1.746666666666666645e-01,9.687554882561046727e-04,1.029088189110195057e-04,4.793963561481854978e-03,1.314351350563764927e-03
2.000000000000000000e+00,1.859999999999999987e-01,9.689128259569843894e-04,1.029119989468158149e-04,4.794084815226764239e-03,1.314385528373078526e-03
2.000000000000000000e+00,1.973333333333333051e-01,9.690864799232327444e-04,1.029156505556158200e-04,4.794222104282624096e-03,1.314424110344879085e-03
2.000000000000000000e+00,2.086666666666666670e-01,9.692775714926087126e-04,1.029198113162273979e-04,4.794376724944481548e-03,1.314467454991489516e-03
2.000000000000000000e+00,2.200000000000000011e-01,9.694871025251660876e-04,1.029245158177674114e-04,4.794549879495584380e-03,1.314515890841493062e-03
3.000000000000000000e+00,5.000000000000000278e-02,3.104374762896595311e-03,1.432001059556047343e-04,6.738442513838027552e-03,1.297314347275603822e-03
3.000000000000000000e+00,6.133333333333333692e-02,3.104372998024428499e-03,1.432005976873754606e-04,6.738445312481909297e-03,1.297314758200907372e-03
3.000000000000000000e+00,7.266666666666667107e-02,3.104411460467364388e-03,1.432012144576661167e-04,6.738479493441071333e-03,1.297320109743357658e-03
3.000000000000000000e+00,8.399999999999999134e-02,3.104466832832270332e-03,1.432021718506206636e-04,6.738530587449406348e-03,1.297328100257521622e-03
3.000000000000000000e+00,9.533333333333332549e-02,3.104534077170633538e-03,1.432034615511187264e-04,6.738595088747709703e-03,1.297338165582338082e-03
3.000000000000000000e+00,1.066666666666666596e-01,3.104611523809253527e-03,1.432050700763933459e-04,6.738671563274246587e-03,1.297350042224459021e-03
3.000000000000000000e+00,1.179999999999999938e-01,3.104699111003672660e-03,1.432070004322252323e-04,6.738759917346610548e-03,1.297363684096727128e-03
3.000000000000000000e+00,1.293333333333333279e-01,3.104797772051200600e-03,1.432092750412612681e-04,6.738861066057377953e-03,1.297379212298556536e-03
3.000000000000000000e+00,1.406666666666666621e-01,3.104909045516031363e-03,1.432119320617937345e-04,6.738976617949741545e-03,1.297396863340506863e-03
3.000000000000000000e+00,1.519999999999999962e-01,3.105034799075401340e-03,1.432150200844838571e-04,6.739108602689409394e-03,1.297416944193771366e-03
3.000000000000000000e+00,1.633333333333333304e-01,3.105177041783719477e-03,1.432185932458992063e-04,6.739259262749035251e-03,1.297439797703706750e-03
3.000000000000000000e+00,1.746666666666666645e-01,3.105337803968451823e-03,1.432227073749036664e-04,6.739430906560039090e-03,1.297465777910723934e-03
3.000000000000000000e+00,1.859999999999999987e-01,3.105519064987399304e-03,1.432274172020708803e-04,6.739625810824574972e-03,1.297495233362975717e-03
3.000000000000000000e+00,1.973333333333333051e-01,3.105722712879841092e-03,1.432327744797512730e-04,6.739846158802945478e-03,1.297528496397293328e-03
3.000000000000000000e+00,2.086666666666666670e-01,3.105950524443527351e-03,1.432388268241902908e-04,6.740094003768786791e-03,1.297565876694150092e-03
3.000000000000000000e+00,2.200000000000000011e-01,3.106204158013554494e-03,1.432456170938841181e-04,6.740371249665165487e-03,1.297607657826515366e-03
4.000000000000000000e+00,5.000000000000000278e-02,6.548179555380626363e-03,6.761566261847631355e-04,1.314693299147931191e-02,3.151626639893081484e-03
4.000000000000000000e+00,6.133333333333333692e-02,6.547722233039851916e-03,6.761584971747468470e-04,1.314671048366521794e-02,3.151679921158322909e-03
4.000000000000000000e+00,7.266666666666667107e-02,6.547852067117577828e-03,6.761625546260201410e-04,1.314681463586861790e-02,3.151683621229322066e-03
4.000000000000000000e+00,8.399999999999999134e-02,6.548145877611462676e-03,6.761685178181232273e-04,1.314701716144951044e-02,3.151678189888242054e-03
4.000000000000000000e+00,9.533333333333332549e-02,6.548543197709586101e-03,6.761761029443572610e-04,1.314728422753441706e-02,3.151668548996866027e-03
4.000000000000000000e+00,1.066666666666666596e-01,6.548991659525972564e-03,6.761851775215332178e-04,1.314758931928995851e-02,3.151659682071685821e-03
4.000000000000000000e+00,1.179999999999999938e-01,6.549453745065212870e-03,6.761957442244849762e-04,1.314791471514725404e-02,3.151655644437048598e-03
4.000000000000000000e+00,1.293333333333333279e-01,6.549906242137918527e-03,6.762079174403358992e-04,1.314825065211685726e-02,3.151659468454384456e-03
4.000000000000000000e+00,1.406666666666666621e-01,6.550337538837514365e-03,6.762218910581616798e-04,1.314859362449642341e-02,3.151673293436031784e-03
4.000000000000000000e+00,1.519999999999999962e-01,6.550744860856864797e-03,6.762379075354265799e-04,1.314894474693246301e-02,3.151698520522737412e-03
4.000000000000000000e+00,1.633333333333333304e-01,6.551131725087562009e-03,6.762562330342085457e-04,1.314930830978367632e-02,3.151735977479334580e-03
4.000000000000000000e+00,1.746666666666666645e-01,6.551505699183075154e-03,6.762771393262265304e-04,1.314969055627711499e-02,3.151786083163696586e-03
4.000000000000000000e+00,1.859999999999999987e-01,6.551876559937322084e-03,6.763008914506052956e-04,1.315009870647278027e-02,3.151848995143917420e-03
4.000000000000000000e+00,1.973333333333333051e-01,6.552254899534416983e-03,6.763277397369123548e-04,1.315054023388438284e-02,3.151924728016847286e-03
4.000000000000000000e+00,2.086666666666666670e-01,6.552651163344783494e-03,6.763579149806277658e-04,1.315102237383830065e-02,3.152013238373874843e-03
4.000000000000000000e+00,2.200000000000000011e-01,6.553075053746011333e-03,6.763916258467776504e-04,1.315155182339098477e-02,3.152114479228517677e-03
5.000000000000000000e+00,5.000000000000000278e-02,6.989068016268694915e-04,1.413737636798134006e-04,5.491268369719981730e-03,1.570696468105356675e-03
5.000000000000000000e+00,6.133333333333333692e-02,6.988946613711154599e-04,1.413743290203091721e-04,5.491269488711418567e-03,1.570695535546046736e-03
5.000000000000000000e+00,7.266666666666667107e-02,6.989888611935568931e-04,1.413746096187730428e-04,5.491290068828347769e-03,1.570703700308125842e-03
5.000000000000000000e+00,8.399999999999999134e-02,6.991146995004447924e-04,1.413751147583532184e-04,5.491321294934022046e-03,1.570716072117989961e-03
5.000000000000000000e+00,9.533333333333332549e-02,6.992555014087351419e-04,1.413758975665233648e-04,5.491361185779688667e-03,1.570731636938410341e-03
5.000000000000000000e+00,1.066666666666666596e-01,6.994058206429520875e-04,1.413769647697648603e-04,5.491408902850083464e-03,1.570749969765394697e-03
5.000000000000000000e+00,1.179999999999999938e-01,6.995645638462456937e-04,1.413783236926314558e-04,5.491464414038801228e-03,1.570770999777182896e-03
5.000000000000000000e+00,1.293333333333333279e-01,6.997326037684406270e-04,1.413799939706212130e-04,5.491528324600506057e-03,1.570794913469000667e-03
5.000000000000000000e+00,1.406666666666666621e-01,6.999116166452745572e-04,1.413820082044738935e-04,5.491601688907567745e-03,1.570822071143050148e-03
5.000000000000000000e+00,1.519999999999999962e-01,7.001034748878292441e-04,1.413844089689635802e-04,5.491685839102277734e-03,1.570852937697415994e-03
5.000000000000000000e+00,1.633333333333333304e-01,7.003099454848485958e-04,1.413872451185104568e-04,5.491782251010610474e-03,1.570888030327775116e-03
5.000000000000000000e+00,1.746666666666666645e-01,7.005325613500584716e-04,1.413905684841571821e-04,5.491892448283760761e-03,1.570927881607559699e-03
5.000000000000000000e+00,1.859999999999999987e-01,7.007725869513192589e-04,1.413944312674444265e-04,5.492017937845212160e-03,1.570973014748076055e-03
5.000000000000000000e+00,1.973333333333333051e-01,7.010310316994389354e-04,1.413988841316505857e-04,5.492160168526748383e-03,1.571023927856905191e-03
5.000000000000000000e+00,2.086666666666666670e-01,7.013086846994624800e-04,1.414039748874388301e-04,5.492320506077403262e-03,1.571081084593375270e-03
5.000000000000000000e+00,2.200000000000000011e-01,7.016061565063637677e-04,1.414097476608356958e-04,5.492500219454787662e-03,1.571144909284979138e-03
6.000000000000000000e+00,5.000000000000000278e-02,1.703774043713490206e-03,3.146819454409183485e-04,8.286564563616984416e-03,2.346059213813237680e-03
6.000000000000000000e+00,6.133333333333333692e-02,1.703759771456239388e-03,3.146826805336766053e-04,8.286566744993935016e-03,2.346057588447793014e-03
6.000000000000000000e+00,7.266666666666667107e-02,1.703812069760185770e-03,3.146839844435386324e-04,8.286600481593601672e-03,2.346068922671208732e-03
6.000000000000000000e+00,8.399999999999999134e-02,1.703882331457764110e-03,3.146860504870862478e-04,8.286650743760264753e-03,2.346086337828052256e-03
6.000000000000000000e+00,9.533333333333332549e-02,1.703960912876088330e-03,3.146888398352786658e-04,8.286714065756480702e-03,2.346108447199504385e-03
6.000000000000000000e+00,1.066666666666666596e-01,1.704045015585391003e-03,3.146923188568046632e-04,8.286789055628775158e-03,2.346134650311324475e-03
6.000000000000000000e+00,1.179999999999999938e-01,1.704134313361089191e-03,3.146964940482545607e-04,8.286875647402412032e-03,2.346164842803203938e-03
6.000000000000000000e+00,1.293333333333333279e-01,1.704229561840124151e-03,3.147014160255929573e-04,8.286974765423121489e-03,2.346199292745165550e-03
6.000000000000000000e+00,1.406666666666666621e-01,1.704331969550079880e-03,3.147071707010462962e-04,8.287088010102978963e-03,2.346238524828063877e-03
6.000000000000000000e+00,1.519999999999999962e-01,1.704442878106825774e-03,3.147138674944884550e-04,8.287217388816955563e-03,2.346283221011678365e-03
6.000000000000000000e+00,1.633333333333333304e-01,1.704563601633623648e-03,3.147216287432734938e-04,8.287365111356586808e-03,2.346334144078682411e-03
6.000000000000000000e+00,1.746666666666666645e-01,1.704695354369192405e-03,3.147305814965901277e-04,8.287533446541935078e-03,2.346392082969517203e-03
6.000000000000000000e+00,1.859999999999999987e-01,1.704839226399447460e-03,3.147408516401473317e-04,8.287724627289626278e-03,2.346457815738586632e-03
6.000000000000000000e+00,1.973333333333333051e-01,1.704996184017772230e-03,3.147525599188309839e-04,8.287940790846987441e-03,2.346532085710266707e-03
6.000000000000000000e+00,2.086666666666666670e-01,1.705167081266143175e-03,3.147658193957510652e-04,8.288183943442847465e-03,2.346615587134532211e-03
6.000000000000000000e+00,2.200000000000000011e-01,1.705352675347344927e-03,3.147807339648871498e-04,8.288455941529614818e-03,2.346708957520974703e-03
7.000000000000000000e+00,5.000000000000000278e-02,2.163105275282024408e-03,2.804999465082964080e-04,7.982476747451170904e-03,2.168231492489774721e-03
7.000000000000000000e+00,6.133333333333333692e-02,2.163103705479174198e-03,2.805006447300786659e-04,7.982479018882576716e-03,2.168230388605700727e-03
7.000000000000000000e+00,7.266666666666667107e-02,2.163130523414116824e-03,2.805020399534053493e-04,7.982509268049263820e-03,2.168241902891208852e-03
7.000000000000000000e+00,8.399999999999999134e-02,2.163169361123945793e-03,2.805041604697856221e-04,7.982555192400604682e-03,2.168259167595414181e-03
7.000000000000000000e+00,9.533333333333332549e-02,2.163216744916636979e-03,2.805069319651838731e-04,7.982613935778782102e-03,2.168280736032961870e-03
7.000000000000000000e+00,1.066666666666666596e-01,2.163271530854489737e-03,2.805103130303716798e-04,7.982684281758170922e-03,2.168305998618595513e-03
7.000000000000000000e+00,1.179999999999999938e-01,2.163333701518530688e-03,2.805143075043751446e-04,7.982766188587066616e-03,2.168334844340137364e-03
7.000000000000000000e+00,1.293333333333333279e-01,2.163403946585631434e-03,2.805189615273088913e-04,7.982860548982199586e-03,2.168367518618115938e-03
7.000000000000000000e+00,1.406666666666666621e-01,2.163483389147693569e-03,2.805243530951609518e-04,7.982968915999224396e-03,2.168404505059589715e-03
7.000000000000000000e+00,1.519999999999999962e-01,2.163573388222460921e-03,2.805305805509698998e-04,7.983093251308814170e-03,2.168446429642981871e-03
7.000000000000000000e+00,1.633333333333333304e-01,2.163675402844339370e-03,2.805377528423165642e-04,7.983235727215997474e-03,2.168493989252508105e-03
7.000000000000000000e+00,1.746666666666666645e-01,2.163790904148530855e-03,2.805459822154004221e-04,7.983398584558596897e-03,2.168547901679650051e-03
7.000000000000000000e+00,1.859999999999999987e-01,2.163921321734918295e-03,2.805553791115835294e-04,7.983584036662277547e-03,2.168608872376272170e-03
7.000000000000000000e+00,1.973333333333333051e-01,2.164068013008740680e-03,2.805660487907667253e-04,7.983794207595571596e-03,2.168677573465465584e-03
7.000000000000000000e+00,2.086666666666666670e-01,2.164232247331047011e-03,2.805780892281576006e-04,7.984031094758876901e-03,2.168754631405357420e-03
7.000000000000000000e+00,2.200000000000000011e-01,2.164415199506570815e-03,2.805915899261982342e-04,7.984296548348115280e-03,2.168840620633462595e-03
8.000000000000000000e+00,5.000000000000000278e-02,1.693903114002188407e-03,1.631133082665855386e-04,6.107385469631888830e-03,1.630456853472579465e-03
8.000000000000000000e+00,6.133333333333333692e-02,1.693912329692853205e-03,1.631137598496007967e-04,6.107388442394215064e-03,1.630455725668293740e-03
8.000000000000000000e+00,7.266666666666667107e-02,1.693936349652540915e-03,1.631146063221428674e-04,6.107413399658973355e-03,1.630463710190463910e-03
8.000000000000000000e+00,8.399999999999999134e-02,1.693969750134279376e-03,1.631158861597168676e-04,6.107451124398769783e-03,1.630475771046550112e-03
8.000000000000000000e+00,9.533333333333332549e-02,1.694010339271981086e-03,1.631175557704661648e-04,6.107499364787916628e-03,1.630490877697664395e-03
8.000000000000000000e+00,1.066666666666666596e-01,1.694057289364728908e-03,1.631195904872960033e-04,6.107557154627579407e-03,1.630508600002612829e-03
8.000000000000000000e+00,1.179999999999999938e-01,1.694110598708103033e-03,1.631219925522803141e-04,6.107624476275020156e-03,1.630528860160700708e-03
8.000000000000000000e+00,1.293333333333333279e-01,1.694170830424999432e-03,1.631247894280144731e-04,6.107702073566477138e-03,1.630551831763828218e-03
8.000000000000000000e+00,1.406666666666666621e-01,1.694238907918335603e-03,1.631280275693511403e-04,6.107791230264358363e-03,1.630577856443112417e-03
8.000000000000000000e+00,1.519999999999999962e-01,1.694315955878981711e-03,1.631317655421888929e-04,6.107893564873730780e-03,1.630607376277707406e-03
8.000000000000000000e+00,1.633333333333333304e-01,1.694403186460450303e-03,1.631360681924989885e-04,6.108010868937237790e-03,1.630640883287257396e-03
8.000000000000000000e+00,1.746666666666666645e-01,1.694501823523229377e-03,1.631410022710789976e-04,6.108144990996221095e-03,1.630678884015440266e-03
8.000000000000000000e+00,1.859999999999999987e-01,1.694613055337357722e-03,1.631466333769567305e-04,6.108297758265497646e-03,1.630721875916991623e-03
8.000000000000000000e+00,1.973333333333333051e-01,1.694738007107169557e-03,1.631530239356463266e-04,6.108470926380870844e-03,1.630770332395175973e-03
8.000000000000000000e+00,2.086666666666666670e-01,1.694877726803743507e-03,1.631602319418105147e-04,6.108666149038465172e-03,1.630824693966004355e-03
8.000000000000000000e+00,2.200000000000000011e-01,1.695033179791422505e-03,1.631683102517913196e-04,6.108884961393877024e-03,1.630885363662681019e-03
9.000000000000000000e+00,5.000000000000000278e-02,1.605401562562912493e-03,1.358434231062446680e-04,5.706940444539041618e-03,1.455035524656990084e-03
9.000000000000000000e+00,6.133333333333333692e-02,1.605401970790302970e-03,1.358437838870177902e-04,5.706941596099923859e-03,1.455035070115004653e-03
9.000000000000000000e+00,7.266666666666667107e-02,1.605401858019529565e-03,1.358443886732094846e-04,5.706964070330409165e-03,1.455042456708917787e-03
9.000000000000000000e+00,8.399999999999999134e-02,1.605404213101949010e-03,1.358453342269069178e-04,5.706997924658318774e-03,1.455053636764041657e-03
9.000000000000000000e+00,9.533333333333332549e-02,1.605409786774611523e-03,1.358466012434782222e-04,5.707040906588586350e-03,1.455067736471298868e-03
9.000000000000000000e+00,1.066666666666666596e-01,1.605418710621877264e-03,1.358481740524180854e-04,5.707092101000559026e-03,1.455084375921494389e-03
9.000000000000000000e+00,1.179999999999999938e-01,1.605431071018402359e-03,1.358500552614050664e-04,5.707151477816941113e-03,1.455103489789431794e-03
9.000000000000000000e+00,1.293333333333333279e-01,1.605447084754293725e-03,1.358522671225412899e-04,5.707219685105850010e-03,1.455125246737459929e-03
9.000000000000000000e+00,1.406666666666666621e-01,1.605467123109619032e-03,1.358548474658531667e-04,5.707297841087324852e-03,1.455149975331024043e-03
9.000000000000000000e+00,1.519999999999999962e-01,1.605491683685583313e-03,1.358578444136506532e-04,5.707387350669454809e-03,1.455178101327505961e-03
9.000000000000000000e+00,1.633333333333333304e-01,1.605521350391993793e-03,1.358613116625737385e-04,5.707489763929367299e-03,1.455210099834227874e-03
9.000000000000000000e+00,1.746666666666666645e-01,1.605556756536197574e-03,1.358653048368127080e-04,5.707606675929957456e-03,1.455246461322753969e-03
9.000000000000000000e+00,1.859999999999999987e-01,1.605598555337960911e-03,1.358698788811866555e-04,5.707739659838242940e-03,1.455287668741280871e-03
9.000000000000000000e+00,1.973333333333333051e-01,1.605647398146504024e-03,1.358750862988461169e-04,5.707890224455702474e-03,1.455334182871730313e-03
9.000000000000000000e+00,2.086666666666666670e-01,1.605703919331566377e-03,1.358809760285563774e-04,5.708059788842337508e-03,1.455386433583552444e-03
9.000000000000000000e+00,2.200000000000000011e-01,1.605768726562840096e-03,1.358875927916892523e-04,5.708249668644118681e-03,1.455444815204643121e-03
1.000000000000000000e+01,5.000000000000000278e-02,2.374481552253595185e-03,2.593637055591462405e-04,7.678549766202874376e-03,2.059634199840695932e-03
1.000000000000000000e+01,6.133333333333333692e-02,2.374483826420794794e-03,2.593644899437632322e-04,7.678553789412803643e-03,2.059632955759441685e-03
1.000000000000000000e+01,7.266666666666667107e-02,2.374507203105054136e-03,2.593654651039401242e-04,7.678586663297510932e-03,2.059642730907907532e-03
1.000000000000000000e+01,8.399999999999999134e-02,2.374542263696002419e-03,2.593670381766836419e-04,7.678635948061361682e-03,2.059657600422626876e-03
1.000000000000000000e+01,9.533333333333332549e-02,2.374586809351517374e-03,2.593692143153085721e-04,7.678698590420914710e-03,2.059676341711814528e-03
1.000000000000000000e+01,1.066666666666666596e-01,2.374640025419227397e-03,2.593719748751201854e-04,7.678773316671946327e-03,2.059698424550053530e-03
1.000000000000000000e+01,1.179999999999999938e-01,2.374701976698632890e-03,2.593753265358954394e-04,7.678860101629995244e-03,2.059723748299568426e-03
1.000000000000000000e+01,1.293333333333333279e-01,2.374773400325057120e-03,2.593793103006728634e-04,7.678959897836947109e-03,2.059752528190213552e-03
1.000000000000000000e+01,1.406666666666666621e-01,2.374855500736542009e-03,2.593839962141311194e-04,7.679074342155437806e-03,2.059785194223366298e-03
1.000000000000000000e+01,1.519999999999999962e-01,2.374949767582404652e-03,2.593894742674991401e-04,7.679205491244856137e-03,2.059822306704231238e-03
1.000000000000000000e+01,1.633333333333333304e-01,2.375057835465996161e-03,2.593958457260990623e-04,7.679355615705988486e-03,2.059864492104209605e-03
1.000000000000000000e+01,1.746666666666666645e-01,2.375181385575622292e-03,2.594032161997916405e-04,7.679527053655065862e-03,2.059912397556318709e-03
1.000000000000000000e+01,1.859999999999999987e-01,2.375322081030199935e-03,2.594116905688747892e-04,7.679722112655286079e-03,2.059966660193512586e-03
1.000000000000000000e+01,1.973333333333333051e-01,2.375481526717142158e-03,2.594213694806094331e-04,7.679943007286481153e-03,2.060027887515607746e-03
1.000000000000000000e+01,2.086666666666666670e-01,2.375661246056288024e-03,2.594323470666430901e-04,7.680191821757437545e-03,2.060096645650104103e-03
1.000000000000000000e+01,2.200000000000000011e-01,2.375862669183848377e-03,2.594447095752618342e-04,7.680470489709276607e-03,2.060173453134739145e-03
1.100000000000000000e+01,5.000000000000000278e-02,2.371098740731268292e-03,2.976959020571472961e-04,8.200735644170264668e-03,2.261672818962512550e-03
1.100000000000000000e+01,6.133333333333333692e-02,2.371093968418493299e-03,2.976965391757516437e-04,8.200737882684270771e-03,2.261671909263458617e-03
1.100000000000000000e+01,7.266666666666667107e-02,2.371140781424419842e-03,2.976983616925591445e-04,8.200773350540958850e-03,2.261682362264396534e-03
1.100000000000000000e+01,8.399999999999999134e-02,2.371206434427283478e-03,2.977010402481294698e-04,8.200826480632365106e-03,2.261698230127663373e-03
1.100000000000000000e+01,9.533333333333332549e-02,2.371284035092837902e-03,2.977044245957737229e-04,8.200893695275181944e-03,2.261718258903421073e-03
1.100000000000000000e+01,1.066666666666666596e-01,2.371371413571195241e-03,2.977084520833613501e-04,8.200973561534864037e-03,2.261741915983359746e-03
1.100000000000000000e+01,1.179999999999999938e-01,2.371468434043962070e-03,2.977131250695072822e-04,8.201066036625324213e-03,2.261769117932989608e-03
1.100000000000000000e+01,1.293333333333333279e-01,2.371576087083244501e-03,2.977184964380556330e-04,8.201172129368473895e-03,2.261800113189116074e-03
1.100000000000000000e+01,1.406666666666666621e-01,2.371695984782692512e-03,2.977246539915980430e-04,8.201293572105547089e-03,2.261835376268561681e-03
1.100000000000000000e+01,1.519999999999999962e-01,2.371830040323966073e-03,2.977317064297924564e-04,8.201432535184001102e-03,2.261875518583945314e-03
1.100000000000000000e+01,1.633333333333333304e-01,2.371980267306686863e-03,2.977397724376994051e-04,8.201591408214366219e-03,2.261921220561545660e-03
1.100000000000000000e+01,1.746666666666666645e-01,2.372148660519193299e-03,2.977489729257804907e-04,8.201772645977158452e-03,2.261973183539658320e-03
1.100000000000000000e+01,1.859999999999999987e-01,2.372337129892816525e-03,2.977594258399698739e-04,8.201978666015727337e-03,2.262032097453628692e-03
1.100000000000000000e+01,1.973333333333333051e-01,2.372547467526156268e-03,2.977712428706620097e-04,8.202211783925821009e-03,2.262098620212213331e-03
1.100000000000000000e+01,2.086666666666666670e-01,2.372781334419342501e-03,2.977845274988551909e-04,8.202474174916762895e-03,2.262173365400035885e-03
1.100000000000000000e+01,2.200000000000000011e-01,2.373040258505421368e-03,2.977993739680343411e-04,8.202767853294245723e-03,2.262256895781813992e-03
