idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
1.300000000000000000e+01,8.399999999999999134e-02,1.071296114789901527e-01,3.451358077478167835e-02,1.173293152740676887e-01,3.623525939414407732e-02
1.300000000000000000e+01,9.533333333333332549e-02,8.851665604174335789e-02,2.906886178817864874e-02,9.729577948378587138e-02,3.111002482158822802e-02
1.300000000000000000e+01,1.066666666666666596e-01,7.791861088134985347e-02,2.641465771638800211e-02,8.547996968264676143e-02,2.807671730087128378e-02
1.300000000000000000e+01,1.179999999999999938e-01,6.966044912031947589e-02,2.577399374513564961e-02,7.712772145296874216e-02,2.735362297740971324e-02
1.300000000000000000e+01,1.293333333333333279e-01,6.162023547639587651e-02,2.039192413516663013e-02,6.835025770582865701e-02,2.183536605335906211e-02
1.300000000000000000e+01,1.406666666666666621e-01,5.646550592656952167e-02,1.911424580746192911e-02,6.283758183316334733e-02,2.060051346434166666e-02
1.300000000000000000e+01,1.519999999999999962e-01,5.074798701629223280e-02,1.563157854188498494e-02,5.671421115420753611e-02,1.681933144042684070e-02
1.300000000000000000e+01,1.633333333333333304e-01,4.601394958064738971e-02,1.425452282483330967e-02,5.198668216785927443e-02,1.571377645130221656e-02
1.300000000000000000e+01,1.746666666666666645e-01,4.258427230004575847e-02,1.228193246902576675e-02,4.791264731419170309e-02,1.346396275166908928e-02
1.300000000000000000e+01,1.859999999999999987e-01,4.033873438767962560e-02,1.099631616030037791e-02,4.550381440050747794e-02,1.190305063383681992e-02
1.300000000000000000e+01,1.973333333333333051e-01,3.651302255360719395e-02,9.208027899639341027e-03,4.166245429300738379e-02,1.015136651134812031e-02
1.300000000000000000e+01,2.086666666666666670e-01,3.425556023977901349e-02,8.046966918509831576e-03,3.895293626040433749e-02,8.881889479952874769e-03
1.300000000000000000e+01,2.200000000000000011e-01,3.189150185873122073e-02,6.820340320847864159e-03,3.657877806306187446e-02,7.573071807763326509e-03
