idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
1.200000000000000000e+01,0.000000000000000000e+00,2.659105815422234224e-03,2.955074064820065031e-04,8.846703280851757681e-03,2.438595463411337514e-03
1.200000000000000000e+01,6.666666666666666574e-02,2.659051516603376780e-03,2.955070982675296132e-04,8.846643660117028268e-03,2.438579474187595620e-03
1.200000000000000000e+01,1.333333333333333315e-01,2.659034820171318238e-03,2.955070180944913204e-04,8.846626967172433950e-03,2.438574407650649992e-03
1.200000000000000000e+01,2.000000000000000111e-01,2.659043928994049913e-03,2.955068598611081099e-04,8.846637685487341446e-03,2.438576183858196487e-03
1.200000000000000000e+01,2.666666666666666630e-01,2.659074593985779819e-03,2.955068055903751286e-04,8.846672047940477845e-03,2.438584450309088780e-03
1.200000000000000000e+01,3.333333333333333148e-01,2.659125173016335230e-03,2.955072042254147657e-04,8.846730643628678697e-03,2.438600044341875193e-03
1.200000000000000000e+01,4.000000000000000222e-01,2.659194612153360261e-03,2.955083816126085282e-04,8.846814835971683957e-03,2.438623800495965960e-03
1.200000000000000000e+01,4.666666666666666741e-01,2.659281677754018157e-03,2.955105524206970988e-04,8.846925129306529301e-03,2.438656087225524096e-03
1.200000000000000000e+01,5.333333333333333259e-01,2.659384875738896210e-03,2.955138081140417359e-04,8.847060884304772110e-03,2.438696768572719102e-03
1.200000000000000000e+01,5.999999999999999778e-01,2.659502639507949420e-03,2.955181457934755304e-04,8.847220675133367004e-03,2.438745360480139637e-03
1.200000000000000000e+01,6.666666666666666297e-01,2.659633527468295826e-03,2.955235070093491191e-04,8.847402755557303225e-03,2.438801219078927298e-03
1.200000000000000000e+01,7.333333333333332815e-01,2.659776336893922462e-03,2.955298096792438405e-04,8.847605400782145024e-03,2.438863682628238539e-03
1.200000000000000000e+01,8.000000000000000444e-01,2.659930135068217915e-03,2.955369686408629380e-04,8.847827089827344296e-03,2.438932152438425590e-03
1.200000000000000000e+01,8.666666666666666963e-01,2.660094238061748700e-03,2.955449065468006959e-04,8.848066569614558563e-03,2.439006126533977380e-03
1.200000000000000000e+01,9.333333333333333481e-01,2.660268165495029927e-03,2.955535583490655985e-04,8.848322851123979066e-03,2.439085204762480967e-03
1.200000000000000000e+01,1.000000000000000000e+00,2.660451589732583388e-03,2.955628721475395452e-04,8.848595174620789081e-03,2.439169079806408590e-03
1.300000000000000000e+01,0.000000000000000000e+00,3.864842114167970060e-03,5.642124748986212125e-04,1.213480205976468808e-02,3.397975093615778885e-03
1.300000000000000000e+01,6.666666666666666574e-02,3.864792217441500709e-03,5.642119648009317557e-04,1.213472206626396883e-02,3.397952223934457439e-03
1.300000000000000000e+01,1.333333333333333315e-01,3.864778079864857920e-03,5.642118418714885467e-04,1.213469977385488521e-02,3.397944954063317462e-03
1.300000000000000000e+01,2.000000000000000111e-01,3.864787654142437870e-03,5.642115334867576007e-04,1.213471432976442541e-02,3.397947476024710655e-03
1.300000000000000000e+01,2.666666666666666630e-01,3.864817289006327108e-03,5.642113981998357446e-04,1.213476062060265918e-02,3.397959281768136910e-03
1.300000000000000000e+01,3.333333333333333148e-01,3.864866442772129079e-03,5.642121141516132088e-04,1.213483938780873621e-02,3.397981550767561771e-03
1.300000000000000000e+01,4.000000000000000222e-01,3.864935241479919726e-03,5.642143150976587423e-04,1.213495243192050030e-02,3.398015456670889362e-03
1.300000000000000000e+01,4.666666666666666741e-01,3.865023388180508987e-03,5.642184208978472939e-04,1.213510041645381350e-02,3.398061512273502661e-03
1.300000000000000000e+01,5.333333333333333259e-01,3.865129979131891151e-03,5.642246139891971555e-04,1.213528248084347685e-02,3.398119516560408823e-03
1.300000000000000000e+01,5.999999999999999778e-01,3.865253735851305154e-03,5.642328945463767663e-04,1.213549671560074962e-02,3.398188776742359571e-03
1.300000000000000000e+01,6.666666666666666297e-01,3.865393294363530900e-03,5.642431549726709518e-04,1.213574078443407228e-02,3.398268375102841445e-03
1.300000000000000000e+01,7.333333333333332815e-01,3.865547403235789371e-03,5.642552412596966256e-04,1.213601238062598890e-02,3.398357369937939944e-03
1.300000000000000000e+01,8.000000000000000444e-01,3.865715014124824177e-03,5.642689925667087681e-04,1.213630947038233342e-02,3.398454909939220298e-03
1.300000000000000000e+01,8.666666666666666963e-01,3.865895296296663255e-03,5.642842622565443552e-04,1.213663037817436750e-02,3.398560281622329312e-03
1.300000000000000000e+01,9.333333333333333481e-01,3.866087609939135479e-03,5.643009266053846534e-04,1.213697378132059038e-02,3.398672916344780588e-03
1.300000000000000000e+01,1.000000000000000000e+00,3.866291463156668832e-03,5.643188865130120474e-04,1.213733866323120011e-02,3.398792377426474495e-03
