idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
1.300000000000000000e+01,3.333333333333333148e-01,9.874995432424137076e-02,1.864013926090592188e-02,1.086528711683408949e-01,1.993835157405807537e-02
1.300000000000000000e+01,4.000000000000000222e-01,8.342674801466536116e-02,1.597381311965076489e-02,9.181012402034571807e-02,1.710953115999609003e-02
1.300000000000000000e+01,4.666666666666666741e-01,7.236956061331654977e-02,1.557466556714363556e-02,7.980913652217376530e-02,1.680400250664596321e-02
1.300000000000000000e+01,5.333333333333333259e-01,6.121471154510489676e-02,1.424191341384745818e-02,6.761917865762819002e-02,1.588512643738525590e-02
1.300000000000000000e+01,5.999999999999999778e-01,5.462642735440766117e-02,9.639629473950675834e-03,6.070855718510784899e-02,1.030844302491771593e-02
1.300000000000000000e+01,6.666666666666666297e-01,4.792840779939985807e-02,9.893954634068745368e-03,5.325264713264670630e-02,1.054088265279569912e-02
1.300000000000000000e+01,7.333333333333332815e-01,4.383710908135021039e-02,9.099903515466023496e-03,4.891884499879611131e-02,9.756199879925672377e-03
1.300000000000000000e+01,8.000000000000000444e-01,3.989321017498874411e-02,8.190976379181178629e-03,4.488525956538511053e-02,8.908904047857485811e-03
1.300000000000000000e+01,8.666666666666666963e-01,3.602712261346875666e-02,6.444114377625081297e-03,4.056005672861322936e-02,6.900297226091810752e-03
1.300000000000000000e+01,9.333333333333333481e-01,3.462794030984808757e-02,6.015927509349293552e-03,3.901693306654389903e-02,6.462428005385885410e-03
1.300000000000000000e+01,1.000000000000000000e+00,3.198007100884558279e-02,5.673979456499605480e-03,3.628771733447313380e-02,6.195759250494886454e-03
